,Type,Activity,Sex ,Age,Injury,Fatal (Y/N),Time,Species ,Proper_date,Full Location,latitude,longitude,avg_temp,precipitation,wind_speed,sea_level_pressure
786,Unprovoked,surfing,M,29,"No injury, holes in wetsuit ",N,9999,Not Determined,20130702,"AUSTRALIA Victoria Flinders, Mornington Penisula",-38.474,145.022,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
787,Unprovoked,swimming,M,27,Lacerations to left foot,N,9999,"Possibly a Bull shark, 3'",20130625,"USA Florida Jacksonville, Duval County",30.3321838,-81.65565099999999,27.9,9.165705614567528,6.1,1020.3
788,Unprovoked,swimming,M,14,"Bitten on lower right leg, reported as a minor injury",N,1245,4' to 5' shark,20130625,"USA South Carolina Kiawah Island, Charleston County",32.6082373,-80.0848166,27.5,0.3,9.8,1020.3
789,Unprovoked,swimming,M,28,Right thigh & calf bitten,N,1250,"Tiger shark, 14'",20130618,USA Hawaii Kona Coast State Park,19.7703831,-156.0217836,26.7,9.165705614567528,11.0,1016.0
790,Unprovoked,swimming,M,15,Left leg & hand bitten,N,1445,Not Determined,20130617,"USA Texas Surfside Beach, Brazoria County",28.9516604,-95.2875474,28.3,9.165705614567528,15.3,1014.4
791,Unprovoked,surfing,M,27,Lacerations to knee,N,0800,Not Determined,20130616,SOUTH AFRICA Eastern Cape Province Queensberry Bay,-32.8809205,28.0956202,13.9,13.0,12.665633608815426,1016.2291060291059
792,Unprovoked,surfing,F,27,Lacerations to left ankle,N,9999,Not Determined,20130615,"USA Florida Atlantic Beach, Duval County",30.3344077,-81.398696,26.4,0.3,20.0,1017.3
793,Provoked,fishing,M,58,Left hand bitten as he attempted to remove hook from shark PROVOKED INCIDENT,N,9999,"Lemon shark, 4'",20130606,"USA Florida Off Snipe Point, Florida Keys, Monroe County",24.6981975,-81.6739784,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
794,Unprovoked,surfing,M,27,"No injury, board damaged",N,1600,6' shark,20130606,AUSTRALIA New South Wales Target Beach,-35.0712278,150.7829962,13.9,9.165705614567528,11.3,1016.2291060291059
795,Unprovoked,diving,M,32,Lacerations to right hand,N,9999,Galapagos shark,20130527,"USA Hawaii Halewia, Oahu",21.5927614,-158.1034112,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
796,Unprovoked,swimming,M,11,Right foot bitten,N,1800,Not Determined,20130527,"USA Florida Ormond Beach, Volusia County",29.2858129,-81.0558894,22.8,9.165705614567528,10.4,1022.3
797,Unprovoked,no activity,M,41,FATAL,Y,9999,Not Determined,20130523,BRAZIL Pernambuco Coral Cove Beach,-8.7493575,-35.0887398,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
798,Unprovoked,surfing,M,29,Superficial injury to left calf,N,1200,Galapagos shark,20140514,"ECUADOR Santa Cruz Island Playa Brava, Turtle Bay",-0.7078865,-90.3167875,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
799,Unprovoked,boarding,M,36,FATAL,Y,0820,Bull shark,20130508,REUNION Saint-Gilles Brisant Beach,-21.057122,55.222295,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
800,Unprovoked,surfing,M,16,Lacerations to left foot and ankle,N,1115,a small shark,20130504,"USA Florida Melbourne Beach, Brevard County",28.0687742,-80.5595546,23.4,9.165705614567528,12.2,1006.9
801,Provoked,fishing,M,27,Foot bitten by landed shark PROVOKED INCIDENT,N,9999,"Wobbegong, 2m",20130428,AUSTRALIA New South Wales Emerald Beach,-30.1574794,153.1501948,19.6,9.165705614567528,12.665633608815426,1016.2291060291059
802,Unprovoked,swimming,F,34,Avulsion injury  to lower right leg,N,1340,Tiger shark,20130424,"MEXICO Quintana Roo Seagull Beach, Cancun",21.1033512,-86.7632301,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
803,Unprovoked,fishing,M,51,Puncture wounds and lacerations to both legs,N,1400,"Grey nurse shark, 3m",20130421,AUSTRALIA New South Wales Crowdy Head,-31.8401787,152.7508448,15.8,27.2,12.665633608815426,1016.2291060291059
804,Unprovoked,0,M,9,Lacerations to right foot,N,1030,3' shark,20130417,"USA Florida Near Boynton Beach, Palm Beach County",26.5317866,-80.0905465,25.4,9.165705614567528,15.1,1018.4
805,Unprovoked,0,M,27,"""Light scratch on hand/wrist area""",N,9999,Blue shark,20130414,SOUTH AFRICA Western Cape Province False Bay,-34.1291678,18.4461507,15.9,9.165705614567528,17.1,1016.2291060291059
806,Unprovoked,surfing,M,21,Minor lacerations to right hand,N,1330,Bull shark,20130413,"USA Florida New Smyrna Beach, Volusia County",29.0258191,-80.9269984,22.7,9.165705614567528,10.4,1014.3
807,Unprovoked,boarding,M,53,"Underside of board, fins and, harness were damaged, and left  hip, thigh and buttock sustained puncture wounds",N,1200,Possibly a blacktip reef shark,20130410,"FRENCH POLYNESIA Tuamotus North Pass, Fakarava",-16.3103178,-145.6245586,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
808,Unprovoked,swimming,M,50,Lacerations to hand,N,9999,Not Determined,20130404,"USA Florida Jensen Beach, Martin County ",27.2544906,-80.22976969999999,23.0,9.165705614567528,11.2,1016.2291060291059
809,Unprovoked,fishing,M,50,Left foot bitten,N,9999,Not Determined,20130321,BAHAMAS Eleuthera Savannah Sound,25.0837,-76.135757,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
810,Provoked,fishing,M,30,Lacerations to left calf and heel from hooked shark PROVOKED INCIDENT,N,0900,"Raggedtooth shark, 1.5 m",20130316,SOUTH AFRICA Western Cape Province De Mond,-34.71130309999999,20.1049197,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
811,Unprovoked,surfing,M,27,"No injury, surfboard bitten",N,9999,Not Determined,20130316,SOUTH AFRICA Western Cape Province Hawston Beach,-34.39617690000001,19.1260623,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
812,Unprovoked,spearfishing,M,68,FATAL,Y,0900,"Tiger shark, 4.8 m",20130312,JAMAICA St. Catherine Pillikin Red Light area ,18.0364134,-77.0564464,26.4,9.165705614567528,12.665633608815426,1016.2291060291059
813,Unprovoked,spearfishing,M,28,Laceration to left hand,N,0900,"Bronze whaler shark, 2.5m",20130310,AUSTRALIA Western Australia African Reef off Geraldton,-28.8025245,114.6185507,22.2,2.8,15.4,1016.2291060291059
814,Unprovoked,swimming,M,28,Minor leg injuries,N,9999,"""small sharks""",20130310,PHILIPPINES Palawan Off Likas Island,9.4462305,118.3929417,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
815,Unprovoked,swimming,M,39,Injuries to arms & hands,N,9999,Not Determined,20130303,SOUTH AFRICA Eastern Cape Province Port St. John's,-31.6287512,29.5368709,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
816,Unprovoked,swimming,M,46,FATAL,Y,1324,"White shark, 4m",20130227,NEW ZEALAND North Island Muriwai,-36.8246083,174.4338612,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
817,Unprovoked,surfing,Not Determined,27,Lacerations to right leg,N,1800,reef shark?,20130221,"USA Hawaii Ka'anapali, Honokowai, Maui",20.9331214,-156.6831418,21.1,38.4,24.8,1020.3
818,Unprovoked,surfing,M,27,"No injury, shark bit rail of foam board",N,1800,reef shark?,20130221,"USA Hawaii Paia Bay, Maui",20.9173855,-156.3836273,21.1,7.9,24.8,1020.3
819,Unprovoked,surfing,M,16,Lacerations to right hand,N,1400,"Blacktip shark, 4' to 5'",20130210,"USA Florida ""Stuart Rocks"", Martin County",27.1898493,-80.1610582,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
820,Unprovoked,diving,M,48,Lacerations to right arm & thigh,N,0930,Lemon shark,20130209,"FRENCH POLYNESIA Society Islands Tapu, a dive site on the outer reefs of Bora Bora",-16.498969,-151.756896,28.4,9.165705614567528,12.665633608815426,1016.2291060291059
821,Unprovoked,no activity,M,18,Knee bitten,N,9999,Not Determined,20130201,JAMAICA Kingston Parish Pedro Cays,17.0609667,-77.7821074,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
822,Unprovoked,surfing,M,27,Lacerations to neck,N,9999,Not Determined,20130125,AUSTRALIA Queensland Noosa,-26.3645433,152.9676695,24.6,74.4,12.665633608815426,1016.2291060291059
823,Unprovoked,surfing,M,43,Left forearm bitten ,N,1630,"Tiger shark, 15'",20130116,USA Hawaii Kiholo Bay,19.8594971,-155.9331342,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
824,Unprovoked,spearfishing,M,27,Minor cut on finger,N,9999,"Bronze whaler shark, 3m",20130113,NEW ZEALAND Mercury Islands Great Mercury Island,-36.6274033,175.8025373,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
825,Unprovoked,spearfishing,M,26,Calf & shin bitten ,N,1000,Not Determined,20130105,AUSTRALIA Western Australia Near Legendre Island,-20.3853568,116.8763104,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
826,Unprovoked,swimming,M,27,Lower leg or ankle bitten,N,1400,Not Determined,20121231,"USA Florida Jensen Beach, Martin County ",27.2544906,-80.22976969999999,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
827,Unprovoked,surfing,M,23,"No injury, chunk missing from surfboard",N,1245,2.5 m shark,20121230,AUSTRALIA New South Wales Between Dee Why and Long Reef,-33.7460834,151.3040716,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
828,Unprovoked,boarding,M,29,Lacerations to thigh and hand,N,1045,"Bull shark, 2m ",20121228,"AUSTRALIA New South Wales Kylie's Beach, Diamond Head",-31.8143669,152.7349603,24.7,0.2,12.665633608815426,1016.2291060291059
829,Unprovoked,swimming,M,20,FATAL,Y,9999,Tiger shark,20121225,SOUTH AFRICA Eastern Cape Province Port St. John's,-31.6287512,29.5368709,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
830,Unprovoked,surfing,M,32,No injury,N,0830,"Tiger shark, 6'",20121219,AUSTRALIA Western Australia Trigg Beach,-31.8753469,115.7515562,22.3,9.165705614567528,18.1,1016.2291060291059
831,Unprovoked,surfing,M,60,Lacerations to left foot,N,1320,10' shark,20121205,USA Hawaii Kauai,22.0964396,-159.5261238,23.0,11.4,7.6,1016.7
832,Unprovoked,spearfishing,M,31,Minor puncture wounds to knee,N,1645,Sandtiger shark,20121202,AUSTRALIA New South Wales Green Island,-35.2721138,150.5160592,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
833,Unprovoked,diving,F,25,"No injury, shark grabbed hood",N,9999,Seven-gill shark,19875253,"NEW ZEALAND South Island Sunday Cove, Fiordland",-45.59448159999999,166.7423562,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
834,Unprovoked,snorkeling,M,61,Lacerations to thigh & lower left leg,N,0940,"Tiger shark, 10'",20121130,"USA Hawaii Kihei, Maui",20.7644275,-156.4450063,24.041155660377356,9.165705614567528,6.5,1016.2291060291059
835,Unprovoked,swimming,M,32,FATAL,Y,1140,2.5 m shark,20121122,MEXICO Sinaloa Nuevo Altata,24.6487586,-107.985777,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
836,Unprovoked,surfing,M,14,Minor lacerations to left foot & heel,N,1730,2' to 3' shark,20121119,"USA Florida Melbourne Beach, Brevard County",28.0687742,-80.5595546,14.4,9.165705614567528,16.9,1019.4
837,Unprovoked,diving,M,30,Right lower leg and foot bitten,N,0830,"Tiger shark, 15'",20121104,"USA Hawaii Makena Landing, Maui",20.653797,-156.4410126,23.0,9.165705614567528,9.0,1015.4
838,Unprovoked,surfing,M,43,"No injury, surfboard bitten",N,0810,"Tiger shark, 8'",20121104,"USA Hawaii Davidson's Surf Break, Kekaha, Kaua'i",21.9716899,-159.7304201,25.5,9.165705614567528,10.0,1014.5
839,Unprovoked,surfing,M,25,Multiple lacerations to torso,N,1200,White shark,20121030,"USA California Humboldt Bay, Eureka, Humboldt County",40.7195153,-124.242601,14.3,9.165705614567528,11.2,1015.7
840,Unprovoked,swimming,F,51,"Puncture wounds to thigh, defense wounds  to hand",N,1556,"Tiger shark, 10' to 12' ",20121027,"USA Hawaii Makena Landing, Maui",20.653797,-156.4410126,24.5,9.165705614567528,19.4,1017.6
841,Unprovoked,surfing,M,39,FATAL,Y,1100,"White shark, 15' to 16' ",20121023,"USA California Surf Beach, Lompoc, Santa Barbara County",34.6831139,-120.6064278,11.8,9.165705614567528,13.3,1016.2291060291059
842,Unprovoked,no activity,F,35,Left calf bitten,N,9999,Not Determined,20121019,"USA Florida Seaport, Brevard County",28.4103506,-80.61881559999999,26.0,9.165705614567528,9.4,1010.7
843,Unprovoked,surfing,M,24,Minor bite to ankle,N,1030,Not Determined,20121018,"USA Florida Ponce Inlet, Volusia County",29.0963729,-80.9369983,24.4,9.165705614567528,7.9,1011.0
844,Unprovoked,boarding,M,55,"No injury, board bitten",N,0730,6' to 8' shark,20121018,"USA Hawaii Kanaha Beach, Maui",20.8996987,-156.4405938,24.1,9.165705614567528,16.6,1015.3
845,Unprovoked,windsurfing,M,42,"No ijnury to boardrider, shark struck board breaking the mast",N,1500,Not Determined,20121010,"USA California Davenport Landing, Santa Cruz County",37.02603089999999,-122.2159035,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
846,Unprovoked,0,M,11,"No injury, but swim fin bitten & torn",N,1200,2m shark,20121002,"AUSTRALIA Western Australia Mullaloo Beach, Perth",-31.7789355,115.7325558,19.4,9.165705614567528,20.2,1016.2291060291059
847,Unprovoked,surfing,M,21,Lacerations to left forearm,N,1630,5' shark,20120925,"USA Florida Melbourne Beach, Brevard County",28.0687742,-80.5595546,24.4,9.165705614567528,6.1,1017.9
848,Unprovoked,surfing,M,22,Left foot bitten,N,1800,4' shark,20120924,"USA Florida Spanish House Beach, Brevard County",28.3268896,-80.6080964,26.5,9.165705614567528,15.9,1017.8
849,Unprovoked,surfing,M,52,Foot bitten,N,1500,Not Determined,20120916,"USA Florida  Cocoa Beach, Brevard  County",28.3200067,-80.6075513,27.9,3.8,15.2,1017.3
850,Unprovoked,swimming,F,29,Injuries to thighs & buttocks,N,9999,Possibly a 3 m bull shark,20120910,TONGA Vava'u Eueiki Island,-18.764052,-174.019325,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
851,Unprovoked,surfing,Not Determined,19,Minor injury to elbow,N,1420,Not Determined,20120909,"USA Florida New Smyrna Beach, Volusia County",29.0258191,-80.9269984,25.8,1.0,12.6,1016.2291060291059
852,Unprovoked,surfing,M,25,Right foot bitten,N,1200,Not Determined,20120908,"USA Florida Lori Wilson Park, Cocoa Beach, Brevard  County",28.3371416,-80.60948499999999,28.1,9.165705614567528,14.0,1013.4
853,Unprovoked,swimming,M,27,Lacerations to right calf,N,1800,Not Determined,20120908,"USA Florida South Beach, Miami-Dade County",25.7826123,-80.1340772,28.0,40.9,7.6,1014.6
854,Unprovoked,surfing,M,30,Right calf bitten,N,9999,Not Determined,20120906,"USA Florida Neptune Beach, Duval County",30.311908,-81.39647339999999,27.0,9.165705614567528,11.6,1014.8
855,Unprovoked,surfing,M,37,Lacerations to foot,N,1130,Not Determined,20120906,"USA Florida St. Augustine Beach, St. John's County",29.8439828,-81.2711546,26.3,9.165705614567528,12.665633608815426,1016.2291060291059
856,Unprovoked,surfing,M,32,Puncture wounds to hand,N,0756,Not Determined,20120904,"USA Florida Melbourne Beach, Brevard County",28.0687742,-80.5595546,26.7,1.8,10.4,1016.3
857,Unprovoked,boarding,F,8,Puncture wounds to calf and hand,N,1500,3.5' to 4' shark,20120902,"USA Florida New Smyrna Beach, Volusia County",29.0258191,-80.9269984,26.3,9.165705614567528,3.6,1018.1
858,Provoked,spearfishing,Not Determined,27,Minor laceration to hand  PROVOKED INCIDENT,N,1200,"Tiger shark, 10' to 12' ",20120902,"USA Hawaii Spreckelsville, Maui",20.9107182,-156.4051911,24.8,0.3,27.0,1018.2
859,Unprovoked,boarding,F,56,Puncture wound to left ankle,N,1630,3.5' to 4' shark,20120902,"USA Florida New Smyrna Beach, Volusia County",29.0258191,-80.9269984,26.3,9.165705614567528,3.6,1018.1
860,Provoked,fishing,M,53,"No injury, shoe bitten by hooked and landed shark PROVOKED INCIDENT",N,9999,"Porbeagle shark, 7'",20120831,SCOTLAND Inner Hebrides Off the Isle of Islay,56.5,-5.9999999,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
861,Unprovoked,surfing,M,34,Lacerations to torso and arm,N,1530,Not Determined,20120828,AUSTRALIA Western Australia Red Bluff near Quobba Station,-27.7415649,114.145143,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
862,Unprovoked,swimming,M,18,FATAL,Y,1800,Not Determined,20120826,"BRAZIL Pernambuco Coral Cove, Cabo de Santo Agostinho",-8.3284942,-34.9530293,24.3,9.165705614567528,15.6,1016.2291060291059
863,Unprovoked,0,M,31,Lacerations to leg,N,9999,Not Determined,20120815,"USA Alabama Gulf Shores, Baldwin County",30.2460361,-87.70081929999999,28.8,9.165705614567528,9.8,1016.2291060291059
864,Unprovoked,0,M,56,Lacerations to little finger of left hand,N,1600,"Lemon shark, 4' to 5' ",20120808,USA Florida Key Largo,25.0865151,-80.4472802,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
865,Unprovoked,spearfishing,M,27,Shoulder bitten,N,9999,"Lemon shark, 2.5m to 3m ",20120804,FRENCH POLYNESIA Tuamotus Kaukura Atoll,-15.7413788,-146.6738329,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
866,Unprovoked,surfing,M,17,"No injury, surfer knocked off board when shark struck surfboard",N,0645,Not Determined,20120731,"USA California Topanga Beach, Los Angeles County",34.0919452,-118.6021321,23.8,9.165705614567528,8.2,1014.3
867,Unprovoked,surfing,M,48,Lacerations to torso & arm,N,1440,White shark or bronze whaler,20120731,AUSTRALIA South Australia Streaky Bay,-32.7984459,134.2112541,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
868,Unprovoked,surfing,M,50,Lacerations to both legs below the knees,N,1530,Thought to involve a white shark,20120730,"USA Massachusetts Ballston Beach, Truro, Cape Cod",42.00065910000001,-70.020301,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
869,Unprovoked,surfing,M,24,FATAL,Y,0905,"White shark, 5m",20120714,AUSTRALIA Western Australia Off Wedge Island,-30.8277891,115.1879896,24.041155660377356,9.165705614567528,12.665633608815426,1016.2291060291059
870,Unprovoked,swimming,F,43,Lacerations to right ankle and calf,N,1730,Not Determined,20120708,"USA North Carolina North Topsail Beach, Onslow County",34.4901665,-77.43163,29.7,9.165705614567528,14.2,1014.2
